Rank,枠番,Umaban,HorseName,SexAge,Load,JockeyName,Time,Diff,TimeIndex,Passage,上り,Odds,Ninki,WeightInfo,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,TrainerName,馬主,賞金(万円),race_id,Weight,WeightDiff,Sex,Age,Waku,Mark,WeightInfoShutuba,OddsShutuba,NinkiShutuba,WeightShutuba
8.0,4,6,メイショウムーヴ,牝3,54.0,泉谷楓真,1:28.1,ハナ,,15-13,39.4,68.1,11.0,446(+18),,,,"[西]
荒川義之",松本好雄,,202408020103,446.0,18.0,牝,3,,,,,,
9.0,2,3,ショウナンマンテン,牝3,54.0,角田大河,1:28.3,1.1/2,,14-13,39.7,369.0,15.0,416(0),,,,"[西]
茶木太樹",国本哲秀,,202408020103,416.0,0.0,牝,3,2.0,--,416(0),369.0,15.0,416.0
10.0,4,7,タイセイアルテミス,牝3,55.0,和田竜二,1:28.7,2,,7-7,40.9,28.5,10.0,430(+6),,,,"[西]
高橋義忠",田中成奉,,202408020103,430.0,6.0,牝,3,,,,,,
11.0,6,11,ファインプリンセス,牝3,55.0,横山典弘,1:28.7,クビ,,7-10,40.6,6.0,3.0,530(+30),,,,"[西]
昆貢",ゴドルフィン,,202408020103,530.0,30.0,牝,3,,,,,,
12.0,3,5,メイショウポワロ,牝3,55.0,秋山真一,1:29.0,1.1/2,,10-10,40.9,183.4,13.0,426(-2),,,,"[西]
笹田和秀",松本好隆,,202408020103,426.0,-2.0,牝,3,,,,,,
13.0,8,15,テーオーダイヤ,牝3,55.0,川須栄彦,1:29.9,5,,12-15,41.4,205.9,14.0,424(+2),,,,"[西]
梅田智之",小笹公也,,202408020103,424.0,2.0,牝,3,,,,,,
14.0,7,12,ソルセルリ,牝3,55.0,池添謙一,1:29.9,アタマ,,6-7,42.1,11.3,6.0,412(+2),,,,"[西]
安田隆行",社台レースホース,,202408020103,412.0,2.0,牝,3,,,,,,
15.0,8,14,ルミナスビューティ,牝3,55.0,小崎綾也,1:29.9,ハナ,,2-5,42.4,12.8,7.0,446(0),,,,"[西]
新谷功一",ヒダカ・ブリーダーズ・ユニオン,,202408020103,446.0,0.0,牝,3,,,,,,
1.0,7,14,ファストレーン,牡3,54.0,今村聖奈,1:26.1,,,2-2,38.3,12.1,5.0,480(0),,,,"[西]
野中賢二",橋元勇氣,620.0,202408020104,480.0,0.0,牡,3,,,,,,
2.0,8,16,アレ,牡3,57.0,ルメート,1:26.4,2,,4-4,38.4,3.5,1.0,498(0),,,,"[西]
中内田充",寺田秀樹,250.0,202408020104,498.0,0.0,牡,3,,,,,,
3.0,3,6,ダンツニーヴァ,牡3,57.0,秋山真一,1:27.9,9,,9-10,39.2,19.7,7.0,568(0),,,,"[西]
谷潔",山元哲二,160.0,202408020104,568.0,0.0,牡,3,,,,,,
4.0,4,8,テイエムキャニー,牝3,55.0,川島信二,1:28.0,1/2,,14-14,38.1,42.0,11.0,432(0),,,,"[西]
畑端省吾",竹園正繼,93.0,202408020104,432.0,0.0,牝,3,,,,,,
5.0,1,2,オクヤマ,牡3,57.0,国分優作,1:28.3,1.3/4,,13-13,38.8,51.3,12.0,516(0),,,,"[西]
大根田裕",中辻明,62.0,202408020104,516.0,0.0,牡,3,1.0,--,516(0),51.3,12.0,516.0
6.0,2,4,ニホンピロデルマー,牝3,55.0,太宰啓介,1:28.7,2,,9-8,40.2,112.5,14.0,432(0),,,,"[西]
大橋勇樹",小林英一,,202408020104,432.0,0.0,牝,3,,,,,,
7.0,1,1,マテンロウマルス,牡3,57.0,横山典弘,1:28.7,ハナ,,15-15,38.3,25.6,9.0,518(0),,,,"[西]
昆貢",寺田千代乃,,202408020104,518.0,0.0,牡,3,1.0,--,518(0),25.6,9.0,518.0
8.0,4,7,メイショウチュラカ,牝3,54.0,田口貫太,1:28.8,1/2,,1-1,41.2,6.8,4.0,456(0),,,,"[西]
大橋勇樹",松本好雄,,202408020104,456.0,0.0,牝,3,,,,,,
9.0,2,3,シャンペートル,牡3,57.0,鮫島良太,1:29.4,3.1/2,,4-5,41.4,22.0,8.0,484(0),,,,"[西]
牧浦充徳",手嶋美季,,202408020104,484.0,0.0,牡,3,,,,,,
10.0,5,10,ライスネイチャ,牡3,56.0,角田大河,1:29.5,3/4,,2-2,41.8,16.8,6.0,436(0),,,,"[西]
松永昌博",山田信太郎,,202408020104,436.0,0.0,牡,3,,,,,,
11.0,6,11,ラルンエベール,牝3,55.0,団野大成,1:29.8,2,,9-11,41.0,38.2,10.0,434(0),,,,"[東]
田島俊明",ヒダカ・ブリーダーズ・ユニオン,,202408020104,434.0,0.0,牝,3,,,,,,
12.0,5,9,スリークロス,牡3,57.0,川須栄彦,1:30.0,1.1/2,,6-6,41.9,57.8,13.0,566(0),,,,"[西]
千田輝彦",瀬野尾裕久,,202408020104,566.0,0.0,牡,3,,,,,,
13.0,7,13,テリオスソラ,牝3,55.0,和田竜二,1:30.2,3/4,,8-8,41.9,4.3,2.0,478(0),,,,"[西]
松下武士",鈴木美江子,,202408020104,478.0,0.0,牝,3,,,,,,
14.0,6,12,チョウガンバレ,牡3,57.0,森裕太朗,1:30.8,3.1/2,,16-16,39.2,137.8,15.0,474(0),,,,"[西]
羽月友彦",丸山隆雄,,202408020104,474.0,0.0,牡,3,,,,,,
15.0,3,5,ベイステート,牡3,57.0,岩田望来,1:31.0,1.1/2,,6-6,42.9,4.8,3.0,500(0),,,,"[西]
清水久詞",シルクレーシング,,202408020104,500.0,0.0,牡,3,,,,,,
16.0,8,15,ウインウィズハート,牡3,57.0,城戸義政,1:31.1,1/2,,12-11,42.2,200.5,16.0,498(0),,,,"[西]
奥村豊",ウイン,,202408020104,498.0,0.0,牡,3,,,,,,
1.0,7,7,スマートワイス,牡3,57.0,武豊,1:47.3,,,2-2,35.7,4.1,2.0,476(-2),,,,"[西]
大久保龍",大川徹,550.0,202408020105,476.0,-2.0,牡,3,7.0,--,476(-2),4.1,2.0,476.0
2.0,8,8,カズミクラーシュ,牡3,57.0,松山弘平,1:47.4,3/4,,5-4,35.6,1.8,1.0,496(-4),,,,"[西]
吉岡辰弥",雅苑興業,220.0,202408020105,496.0,-4.0,牡,3,8.0,--,496(-4),1.8,1.0,496.0
3.0,4,4,ミナデオロ,牡3,57.0,ルメート,1:48.3,5,,4-4,36.5,19.1,6.0,502(-2),,,,"[西]
藤原英昭",サンデーレーシング,140.0,202408020105,502.0,-2.0,牡,3,4.0,--,502(-2),19.1,6.0,502.0
4.0,1,1,ヤマニンアルリフラ,牡3,57.0,団野大成,1:48.3,クビ,,5-4,36.5,7.0,4.0,458(+4),,,,"[西]
斉藤崇史",土井肇,83.0,202408020105,458.0,4.0,牡,3,1.0,--,458(+4),7.0,4.0,458.0
5.0,2,2,エールクイーン,牝3,54.0,角田大河,1:48.8,2.1/2,,7-7,36.8,174.0,8.0,468(-6),,,,"[西]
牧田和弥",田畑富子,55.0,202408020105,468.0,-6.0,牝,3,2.0,--,468(-6),174.0,8.0,468.0
6.0,3,3,ワイドマルガリータ,牝3,55.0,岩田望来,1:48.9,3/4,,8-7,36.6,55.4,7.0,462(0),,,,"[西]
西園正都",幅田昌伸,,202408020105,462.0,0.0,牝,3,3.0,--,462(0),55.4,7.0,462.0
7.0,6,6,アウセンザイター,牡3,57.0,坂井瑠星,1:49.2,2,,2-1,37.7,5.8,3.0,462(0),,,,"[西]
矢作芳人",平田修,,202408020105,462.0,0.0,牡,3,6.0,--,462(0),5.8,3.0,462.0
8.0,5,5,ミスマテンロウ,牝3,55.0,横山典弘,1:49.8,3.1/2,,1-2,38.3,12.0,5.0,484(-2),,,,"[西]
昆貢",寺田千代乃,,202408020105,484.0,-2.0,牝,3,5.0,--,484(-2),12.0,5.0,484.0
9.0,8,9,エスケイイーグル,牡3,56.0,田口貫太,1:50.4,3.1/2,,8-9,37.9,250.8,9.0,504(0),,,,"[西]
畑端省吾",伊藤輔則,,202408020105,504.0,0.0,牡,3,8.0,--,504(0),250.8,9.0,504.0
1.0,4,4,メイショウホウレン,牡3,57.0,浜中俊,1:11.5,,,1-1,35.7,2.1,1.0,494(-10),,,,"[西]
安達昭夫",松本好雄,780.0,202408020106,494.0,-10.0,牡,3,4.0,--,494(-10),2.1,1.0,494.0
2.0,7,7,モンシェリ,牝3,55.0,団野大成,1:12.6,7,,2-2,36.7,2.8,2.0,450(-8),,,,"[西]
牧田和弥",安原浩司,310.0,202408020106,450.0,-8.0,牝,3,7.0,--,450(-8),2.8,2.0,450.0
3.0,3,3,ムーム,牝3,55.0,川又賢治,1:12.8,1,,2-3,36.8,4.9,4.0,448(0),,,,"[西]
杉山佳明",永山勝敏,200.0,202408020106,448.0,0.0,牝,3,3.0,--,448(0),4.9,4.0,448.0
4.0,1,1,アガシ,牡3,57.0,武豊,1:13.2,2.1/2,,6-5,36.4,4.7,3.0,498(+2),,,,"[西]
庄野靖志",ケイズジャパン,120.0,202408020106,498.0,2.0,牡,3,1.0,--,498(+2),4.7,3.0,498.0
5.0,6,6,ヒロアプリオリ,牡3,57.0,小崎綾也,1:14.5,8,,5-5,37.9,151.9,6.0,446(+2),,,,"[西]
川村禎彦",石川博,78.0,202408020106,446.0,2.0,牡,3,6.0,--,446(+2),151.9,6.0,446.0
6.0,2,2,フレンドマキ,牝3,55.0,荻野琢真,1:15.3,5,,7-7,38.2,168.2,7.0,416(+2),,,,"[東]
南田美知",横尾晴人,,202408020106,416.0,2.0,牝,3,2.0,--,416(+2),168.2,7.0,416.0
7.0,5,5,テルセイラ,牝3,54.0,田口貫太,1:16.3,6,,4-4,40.0,75.6,5.0,424(0),,,,"[東]
伊坂重信",京都ホースレーシング,,202408020106,424.0,0.0,牝,3,5.0,--,424(0),75.6,5.0,424.0
1.0,2,2,ハイランドリンクス,牝4,55.0,坂井瑠星,1:54.2,,,2-2-2-1,38.2,1.1,1.0,468(+4),,,,"[西]
奥村豊",吉田勝己,800.0,202408020107,468.0,4.0,牝,4,2.0,--,468(+4),1.1,1.0,468.0
2.0,7,7,ワイドアウェイク,牝6,56.0,団野大成,1:55.0,5,,4-4-3-3,38.7,6.1,2.0,514(+2),,,,"[西]
加用正",グリーンファーム,320.0,202408020107,514.0,2.0,牝,6,7.0,--,514(+2),6.1,2.0,514.0
3.0,4,4,タマモネモフィラ,牝4,54.0,田口貫太,1:55.9,5,,6-6-6-5,39.5,17.7,4.0,468(+2),,,,"[西]
大橋勇樹",タマモ,200.0,202408020107,468.0,2.0,牝,4,4.0,--,468(+2),17.7,4.0,468.0
4.0,8,8,キャロルビアンカ,牝4,55.0,城戸義政,1:55.9,クビ,,9-9-8-9,39.2,41.2,6.0,480(0),,,,"[西]
荒川義之",高昭牧場,120.0,202408020107,480.0,0.0,牝,4,8.0,--,480(0),41.2,6.0,480.0
5.0,1,1,クリノユキツバキ,牝5,56.0,酒井学,1:56.2,1.3/4,,7-8-8-8,39.5,176.5,9.0,440(0),,,,"[東]
天間昭一",栗本博晴,80.0,202408020107,440.0,0.0,牝,5,1.0,--,440(0),176.5,9.0,440.0
6.0,8,9,ルージュメアリー,牝4,55.0,国分優作,1:56.4,1.1/4,,4-4-3-5,40.1,21.4,5.0,486(-5),,,,"[西]
緒方努",東京ホースレーシング,,202408020107,486.0,-5.0,牝,4,8.0,--,486(-5),21.4,5.0,486.0
7.0,3,3,テーオーティラミス,牝5,55.0,泉谷楓真,1:57.0,3.1/2,,7-7-6-5,40.5,170.6,8.0,464(+9),,,,"[西]
宮徹",小笹公也,,202408020107,464.0,9.0,牝,5,3.0,--,464(+9),170.6,8.0,464.0
8.0,6,6,トゥーレツリー,牝5,56.0,松山弘平,1:57.0,クビ,,2-3-3-4,40.8,11.8,3.0,448(-4),,,,"[西]
小栗実",社台レースホース,,202408020107,448.0,-4.0,牝,5,6.0,--,448(-4),11.8,3.0,448.0
9.0,5,5,クラシカルスカラー,牝4,55.0,岩田望来,1:57.5,3,,1-1-1-2,41.6,41.7,7.0,452(-12),,,,"[西]
羽月友彦",水上行雄,,202408020107,452.0,-12.0,牝,4,5.0,--,452(-12),41.7,7.0,452.0
1.0,7,7,スマートスピア,牡3,57.0,荻野極,1:34.3,,,4-2,35.7,3.6,3.0,512(+2),,,,"[西]
池江泰寿",大川徹,"1,085.4",202408020108,512.0,2.0,牡,3,7.0,--,512(+2),3.6,3.0,512.0
2.0,3,3,カエルム,牡3,57.0,武豊,1:34.5,1.1/2,,5-6,35.7,2.8,1.0,470(+4),,,,"[西]
安田翔伍",金子真人ホールディングス,434.4,202408020108,470.0,4.0,牡,3,3.0,--,470(+4),2.8,1.0,470.0
3.0,6,6,ヤマニンアストロン,牡3,57.0,角田大河,1:34.7,3/4,,2-2,36.3,4.5,4.0,490(+12),,,,"[西]
石橋守",土井肇,272.2,202408020108,490.0,12.0,牡,3,6.0,--,490(+12),4.5,4.0,490.0
4.0,5,5,アレンジャー,牡3,57.0,横山典弘,1:35.2,3.1/2,,5-5,36.5,3.4,2.0,466(-6),,,,"[西]
昆貢",安原浩司,160.0,202408020108,466.0,-6.0,牡,3,5.0,--,466(-6),3.4,2.0,466.0
5.0,1,1,バーケンティン,牡3,57.0,秋山真一,1:35.7,2.1/2,,2-2,37.3,18.2,6.0,476(+4),,,,"[西]
平田修",サンデーレーシング,107.0,202408020108,476.0,4.0,牡,3,1.0,--,476(+4),18.2,6.0,476.0
6.0,4,4,ラブディーヴァ,牝3,55.0,松山弘平,1:36.0,2,,1-1,37.9,14.9,5.0,446(+2),,,,"[西]
杉山晴紀",ヒダカ・ブリーダーズ・ユニオン,,202408020108,446.0,2.0,牝,3,4.0,--,446(+2),14.9,5.0,446.0
,2,2,フルレゾン,牝3,55.0,ルメート,,,,,,,,436(-6),,,,"[西]
池添学",キャロットファーム,,202408020108,436.0,-6.0,牝,3,2.0,除外,--,,,
1.0,6,11,エティエンヌ,セ5,58.0,松山弘平,1:11.6,,,10-10,36.1,14.4,5.0,520(-4),,,,"[西]
吉田直弘",岡田牧雄,"1,140.0",202408020109,520.0,-4.0,セ,5,,,,,,
2.0,1,2,ストリンジェンド,牡4,58.0,ルメート,1:11.9,1.1/2,,4-4,37.0,4.7,3.0,480(-2),,,,"[西]
音無秀孝",キャロットファーム,460.0,202408020109,480.0,-2.0,牡,4,1.0,--,480(-2),4.7,3.0,480.0
3.0,5,9,ベンダバリラビア,牡4,58.0,岩田望来,1:12.1,1.1/4,,2-3,37.3,3.7,2.0,534(+6),,,,"[西]
寺島良",幅田昌伸,290.0,202408020109,534.0,6.0,牡,4,,,,,,
4.0,8,16,ロングファイナリー,セ8,58.0,太宰啓介,1:12.1,アタマ,,11-10,36.4,35.1,7.0,488(+2),,,,"[西]
高橋亮",中井敏雄,170.0,202408020109,488.0,2.0,セ,8,,,,,,
5.0,4,8,サウンドサンビーム,牡7,57.0,田口貫太,1:12.1,クビ,,13-13,36.2,85.3,12.0,494(+16),,,,"[西]
安達昭夫",増田雄一,114.0,202408020109,494.0,16.0,牡,7,,,,,,
6.0,2,4,マヴォロンテ,牝4,56.0,坂井瑠星,1:12.2,1/2,,2-1,37.5,3.0,1.0,472(+4),,,,"[西]
松永幹夫",桑田牧場,,202408020109,472.0,4.0,牝,4,,,,,,
7.0,5,10,ツークフォーゲル,牡4,58.0,川島信二,1:12.2,ハナ,,11-10,36.7,6.2,4.0,552(0),,,,"[西]
荒川義之",ノースヒルズ,,202408020109,552.0,0.0,牡,4,,,,,,
8.0,6,12,ギーロカスタル,牡4,58.0,和田竜二,1:12.2,ハナ,,9-8,36.9,37.6,8.0,462(-4),,,,"[西]
鈴木孝志",桑畑夏美,,202408020109,462.0,-4.0,牡,4,,,,,,
9.0,4,7,ジェットマックス,牡7,58.0,武豊,1:12.4,1.1/4,,13-13,36.5,42.4,10.0,526(-4),,,,"[西]
森秀行",大野照旺,,202408020109,526.0,-4.0,牡,7,,,,,,
10.0,8,15,リーゼントミニー,牝4,56.0,国分優作,1:12.8,2.1/2,,7-6,37.7,148.6,15.0,428(+4),,,,"[西]
矢作芳人",三浦大輔,,202408020109,428.0,4.0,牝,4,,,,,,
11.0,3,6,タカラマドンナ,牝5,56.0,川又賢治,1:12.9,1/2,,1-2,38.2,57.4,11.0,466(+4),,,,"[西]
杉山佳明",佐藤範夫,,202408020109,466.0,4.0,牝,5,,,,,,
12.0,7,14,ハンベルジャイト,牝4,56.0,池添謙一,1:13.3,2.1/2,,4-4,38.3,20.3,6.0,500(+4),,,,"[西]
大久保龍",キャロットファーム,,202408020109,500.0,4.0,牝,4,,,,,,
13.0,3,5,ファーストソリスト,牝6,55.0,角田大河,1:13.5,1,,15-15,37.5,122.4,14.0,492(+6),,,,"[西]
吉村圭司",Ｇ１レーシング,,202408020109,492.0,6.0,牝,6,,,,,,
14.0,7,13,ディベルティール,セ6,55.0,今村聖奈,1:14.5,6,,7-8,39.3,95.9,13.0,492(-6),,,,"[東]
田島俊明",ライオンレースホース,,202408020109,492.0,-6.0,セ,6,,,,,,
15.0,2,3,ユキゲシズク,牝5,56.0,鮫島良太,1:15.1,3.1/2,,16-16,38.2,692.3,16.0,490(-4),,,,"[東]
的場均",寳寄山拓樹,,202408020109,490.0,-4.0,牝,5,,,,,,
16.0,1,1,ラブリネスオーバー,牝5,56.0,団野大成,1:16.1,6,,4-6,41.2,41.8,9.0,490(-30),,,,"[東]
高柳瑞樹",高柳隆男,,202408020109,490.0,-30.0,牝,5,1.0,--,490(-30),41.8,9.0,490.0
1.0,3,3,ジューンアヲニヨシ,牡4,57.0,池添謙一,2:17.6,,,4-4-3-2,33.6,3.2,1.0,482(+4),,,,"[西]
松下武士",吉川潤,"1,569.6",202408020110,482.0,4.0,牡,4,3.0,--,482(+4),3.2,1.0,482.0
2.0,2,2,マコトヴェリーキー,牡4,57.0,岩田望来,2:17.6,クビ,,2-2-3-2,33.5,3.7,2.0,480(+12),,,,"[西]
上村洋行",ディアマント,625.6,202408020110,480.0,12.0,牡,4,2.0,--,480(+12),3.7,2.0,480.0
3.0,6,6,キントリヒ,牡5,58.0,松山弘平,2:17.8,1.1/4,,5-5-5-5,33.6,4.8,3.0,470(-8),,,,"[東]
矢野英一",Ｇリビエール・レーシング,392.8,202408020110,470.0,-8.0,牡,5,6.0,--,470(-8),4.8,3.0,470.0
4.0,1,1,アイザックバローズ,牡4,57.0,坂井瑠星,2:18.0,1.1/4,,6-6-5-6,33.7,6.3,5.0,474(0),,,,"[西]
友道康夫",猪熊広次,230.0,202408020110,474.0,0.0,牡,4,1.0,--,474(0),6.3,5.0,474.0
5.0,5,5,テリオスマナ,牝6,56.0,和田竜二,2:18.1,3/4,,1-1-1-1,34.2,12.2,6.0,466(-2),,,,"[西]
松下武士",鈴木美江子,155.0,202408020110,466.0,-2.0,牝,6,5.0,--,466(-2),12.2,6.0,466.0
6.0,8,8,ダンツエスプリ,牡5,58.0,角田大河,2:18.4,1.3/4,,8-8-7-6,33.9,49.7,7.0,490(-6),,,,"[西]
本田優",山元哲二,,202408020110,490.0,-6.0,牡,5,8.0,--,490(-6),49.7,7.0,490.0
7.0,7,7,ウインルーア,牝6,56.0,田口貫太,2:18.5,3/4,,2-2-2-2,34.5,79.4,8.0,482(-6),,,,"[東]
青木孝文",ウイン,,202408020110,482.0,-6.0,牝,6,7.0,--,482(-6),79.4,8.0,482.0
8.0,4,4,テンダンス,セ5,58.0,ルメート,2:18.6,1/2,,6-6-7-8,34.2,5.1,4.0,484(-10),,,,"[西]
中竹和也",前田葉子,,202408020110,484.0,-10.0,セ,5,4.0,--,484(-10),5.1,4.0,484.0
9.0,8,9,クリノキングボス,牡7,58.0,酒井学,2:19.7,7,,9-9-9-8,35.2,332.0,9.0,472(-6),,,,"[東]
天間昭一",栗本博晴,,202408020110,472.0,-6.0,牡,7,8.0,--,472(-6),332.0,9.0,472.0
1.0,4,6,バハルダール,牡5,58.0,松山弘平,1:58.5,,,13-13-2-2,37.7,2.8,2.0,510(-2),,,,"[西]
池江泰寿",Ｇ１レーシング,"1,870.1",202408020111,510.0,-2.0,牡,5,,,,,,
2.0,5,7,クールミラボー,牡4,57.0,ルメート,1:58.7,1,,10-10-8-5,37.2,2.1,1.0,488(+8),,,,"[西]
寺島良",Ｇ１レーシング,748.6,202408020111,488.0,8.0,牡,4,,,,,,
3.0,3,4,レッドプロフェシー,牡4,57.0,坂井瑠星,1:59.4,4,,5-5-8-5,38.1,5.1,3.0,486(0),,,,"[西]
大久保龍",東京ホースレーシング,464.3,202408020111,486.0,0.0,牡,4,3.0,--,486(0),5.1,3.0,486.0
4.0,7,11,コパノリッチマン,牡7,58.0,小崎綾也,1:59.7,2,,5-5-8-9,38.2,91.2,10.0,524(-2),,,,"[西]
村山明",小林祥晃,280.0,202408020111,524.0,-2.0,牡,7,,,,,,
5.0,6,9,マイネルクロンヌ,牡7,58.0,泉谷楓真,1:59.8,クビ,,8-7-12-9,38.2,13.8,4.0,508(-10),,,,"[東]
青木孝文",サラブレッドクラブ・ラフィアン,184.0,202408020111,508.0,-10.0,牡,7,,,,,,
6.0,5,8,ヒミノフラッシュ,牡6,58.0,和田竜二,2:00.2,2.1/2,,12-11-12-12,38.6,38.7,7.0,562(+4),,,,"[西]
川村禎彦",佐々木八郎,,202408020111,562.0,4.0,牡,6,,,,,,
7.0,1,1,サンライズシェリー,牡7,58.0,田口貫太,2:00.5,1.3/4,,3-3-4-4,39.5,178.4,11.0,494(+2),,,,"[西]
河内洋",松岡隆雄,,202408020111,494.0,2.0,牡,7,1.0,--,494(+2),178.4,11.0,494.0
8.0,3,3,シルバーエース,牡7,58.0,岩田望来,2:00.7,1.1/2,,2-2-2-1,40.0,58.6,9.0,476(+10),,,,"[西]
橋口慎介",林正道,,202408020111,476.0,10.0,牡,7,3.0,--,476(+10),58.6,9.0,476.0
9.0,4,5,メイショウボサツ,牡7,58.0,角田大河,2:00.9,1.1/4,,4-3-4-5,39.8,183.1,12.0,482(+4),,,,"[西]
松永昌博",松本好雄,,202408020111,482.0,4.0,牡,7,,,,,,
10.0,2,2,サンセットクラウド,牡5,58.0,池添謙一,2:01.2,1.1/2,,8-7-8-8,39.9,23.0,5.0,470(+8),,,,"[西]
矢作芳人",前田晋二,,202408020111,470.0,8.0,牡,5,2.0,--,470(+8),23.0,5.0,470.0
11.0,7,12,ワセダハーツ,牡6,58.0,団野大成,2:01.4,1.1/4,,10-11-6-9,40.1,25.4,6.0,450(+2),,,,"[西]
橋口慎介",大冨智弘,,202408020111,450.0,2.0,牡,6,,,,,,
12.0,8,13,ハートオブアシティ,牡6,58.0,酒井学,2:01.5,1,,14-14-14-14,39.7,56.5,8.0,446(+10),,,,"[西]
森田直行",吉田千津,,202408020111,446.0,10.0,牡,6,,,,,,
13.0,6,10,ダッチマン,セ7,58.0,川須栄彦,2:01.6,1/2,,7-7-6-12,40.3,271.9,14.0,476(+4),,,,"[西]
音無秀孝",小田切光,,202408020111,476.0,4.0,セ,7,,,,,,
14.0,8,14,リファインドマナー,牝6,56.0,川又賢治,2:02.0,2,,1-1-1-2,41.4,203.9,13.0,456(+2),,,,"[西]
杉山佳明",高橋明裕,,202408020111,456.0,2.0,牝,6,,,,,,
1.0,1,2,コンクイスタ,牡4,57.0,岩田望来,1:21.7,,,4-3,35.0,12.3,5.0,486(-5),,,,"[西]
吉岡辰弥",ターフ・スポート,800.0,202408020112,486.0,-5.0,牡,4,,,,,,
2.0,7,13,エーデルサンライズ,牝4,54.0,田口貫太,1:21.7,クビ,,2-2,35.3,10.0,4.0,426(+4),,,,"[西]
小林真也",松岡隆雄,320.0,202408020112,426.0,4.0,牝,4,,,,,,
3.0,1,1,ビーナスローズ,牝5,56.0,松山弘平,1:21.7,ハナ,,1-1,35.5,4.5,2.0,442(+8),,,,"[西]
杉山佳明",ローレルレーシング,200.0,202408020112,442.0,8.0,牝,5,,,,,,
4.0,4,7,ジオパーククラウン,牡4,57.0,酒井学,1:21.8,クビ,,9-7,34.9,71.2,16.0,448(+2),,,,"[西]
長谷川浩",小関勝紀,120.0,202408020112,448.0,2.0,牡,4,,,,,,
5.0,8,16,サクセスアイ,牝4,55.0,亀田温心,1:21.8,クビ,,7-7,34.9,3.9,1.0,430(0),,,,"[西]
北出成人",タカシマ,80.0,202408020112,430.0,0.0,牝,4,,,,,,
6.0,4,8,リゴレット,牝5,56.0,和田竜二,1:21.9,クビ,,13-12,34.7,49.7,13.0,440(-2),,,,"[西]
羽月友彦",キャロットファーム,,202408020112,440.0,-2.0,牝,5,,,,,,
7.0,3,6,ヴェールクレール,牝6,56.0,ルメート,1:21.9,クビ,,9-7,35.0,5.8,3.0,472(-2),,,,"[西]
高橋亮",シルクレーシング,,202408020112,472.0,-2.0,牝,6,,,,,,
8.0,5,10,マルクパージュ,牝4,55.0,団野大成,1:22.2,2,,11-11,35.1,15.4,6.0,412(+2),,,,"[西]
斉藤崇史",シルクレーシング,,202408020112,412.0,2.0,牝,4,,,,,,
9.0,5,9,スーパーアグリ,牡4,57.0,坂井瑠星,1:22.3,3/4,,13-12,35.1,15.9,7.0,470(+10),,,,"[西]
矢作芳人",三木正浩,,202408020112,470.0,10.0,牡,4,,,,,,
10.0,2,4,ルンナノオクリモノ,牡4,57.0,国分優作,1:22.4,クビ,,18-17,34.7,62.8,14.0,480(+14),,,,"[西]
大根田裕",小坂功,,202408020112,480.0,14.0,牡,4,,,,,,
11.0,7,14,シタン,牝5,53.0,今村聖奈,1:22.4,アタマ,,12-14,35.1,29.5,11.0,430(+10),,,,"[西]
吉岡辰弥",シルクレーシング,,202408020112,430.0,10.0,牝,5,,,,,,
12.0,7,15,シコウ,セ7,58.0,川又賢治,1:22.5,3/4,,4-3,35.8,255.1,18.0,472(+4),,,,"[西]
藤沢則雄",岡田牧雄,,202408020112,472.0,4.0,セ,7,,,,,,
13.0,3,5,ホウオウスミヨシ,牡5,57.0,泉谷楓真,1:22.6,3/4,,17-14,35.0,19.5,10.0,534(+10),,,,"[西]
宮徹",小笹芳央,,202408020112,534.0,10.0,牡,5,,,,,,
14.0,6,11,チャオバンビーナ,牝5,56.0,池添謙一,1:22.8,3/4,,15-17,35.4,34.0,12.0,440(+2),,,,"[西]
茶木太樹",吉田千津,,202408020112,440.0,2.0,牝,5,,,,,,
15.0,8,17,バーニングパワー,牝6,56.0,川須栄彦,1:22.8,クビ,,15-14,35.3,226.9,17.0,484(-6),,,,"[西]
鮫島一歩",長谷川光司,,202408020112,484.0,-6.0,牝,6,,,,,,
16.0,6,12,スイミーユニバンス,牝4,55.0,秋山真一,1:23.4,3.1/2,,4-6,36.7,16.7,8.0,420(-12),,,,"[西]
平田修",亀井哲也,,202408020112,420.0,-12.0,牝,4,,,,,,
17.0,2,3,シャングリラ,牝4,55.0,荻野極,1:24.2,5,,7-7,37.3,68.7,15.0,426(+8),,,,"[西]
杉山晴紀",石川達絵,,202408020112,426.0,8.0,牝,4,,,,,,
18.0,8,18,ランスオブサウンド,牝4,54.0,角田大河,1:24.2,ハナ,,2-3,37.8,19.4,9.0,444(+18),,,,"[西]
奥村豊",五影慶則,,202408020112,444.0,18.0,牝,4,,,,,,
1.0,8,11,グラティアスミノル,牡3,54.0,永島まな,1:47.8,,,9-9-1-1,39.2,3.3,2.0,496(0),,,,"[西]
北出成人",吉岡輝美,550.0,202410010501,496.0,0.0,牡,3,,,,,,
2.0,8,12,ケイアイアルタイル,牡3,57.0,松若風馬,1:48.3,3,,3-4-2-2,39.7,1.8,1.0,516(+2),,,,"[西]
梅田智之",ケイアイスタリオン,220.0,202410010501,516.0,2.0,牡,3,,,,,,
